orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Kajiado County,Kajiado West Sub County,Keekonyokie Ward,Ajam Mission Health Centre,KuftRocWEh1,Ajam Mission Health Centre,18398,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Kajiado County,Kajiado West Sub County,Keekonyokie Ward,Ajam Mission Health Centre,KuftRocWEh1,Ajam Mission Health Centre,18398,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,17
Kenya,Kajiado County,Kajiado West Sub County,Keekonyokie Ward,Ajam Mission Health Centre,KuftRocWEh1,Ajam Mission Health Centre,18398,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,6
Kenya,Meru County,Igembe South Sub County,Kanuni Ward,Akachiu Health Centre,PBqYe1aI7YB,Akachiu Health Centre,11923,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Meru County,Igembe South Sub County,Kanuni Ward,Akachiu Health Centre,PBqYe1aI7YB,Akachiu Health Centre,11923,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,18
Kenya,Meru County,Igembe South Sub County,Kanuni Ward,Akachiu Health Centre,PBqYe1aI7YB,Akachiu Health Centre,11923,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,8
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,4
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,yWkSi8L3qGm,MOH 731 Start ART_15-19(M) HV03-020,Y18_HV03-020,1
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,6
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,29
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,16
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Akemo Medical Clinic,jLCDKWdsW28,Akemo Medical Clinic,17770,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Akemo Medical Clinic,jLCDKWdsW28,Akemo Medical Clinic,17770,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Akemo Medical Clinic,jLCDKWdsW28,Akemo Medical Clinic,17770,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Narok County,Transmara West Sub County,Kilgoris Central Ward,Akemo Nursing Home,WLP80sZXutW,Akemo Nursing Home,14194,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Narok County,Transmara West Sub County,Kilgoris Central Ward,Akemo Nursing Home,WLP80sZXutW,Akemo Nursing Home,14194,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Narok County,Transmara West Sub County,Kilgoris Central Ward,Akemo Nursing Home,WLP80sZXutW,Akemo Nursing Home,14194,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akichelesit Dispensary,les3bNZfpjr,Akichelesit Dispensary,15792,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akichelesit Dispensary,les3bNZfpjr,Akichelesit Dispensary,15792,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akichelesit Dispensary,les3bNZfpjr,Akichelesit Dispensary,15792,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Busia County,Teso South Sub County,Amukura West Ward,Akiriamasi Dispensary,GLeVzenn2ab,Akiriamasi Dispensary,21034,Situated off road from AMUKURA MACHAKUS junction 5 KMs to west next to Akiriamasit primary school,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Busia County,Teso South Sub County,Amukura East Ward,Akobwait Community Dispensary,sukHAdsaboL,Akobwait Community Dispensary,26021,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Busia County,Teso South Sub County,Amukura East Ward,Akobwait Community Dispensary,sukHAdsaboL,Akobwait Community Dispensary,26021,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akolong Dispensary,asspSN9u7oh,Akolong Dispensary,26001,,yWkSi8L3qGm,MOH 731 Start ART_15-19(M) HV03-020,Y18_HV03-020,1
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akolong Dispensary,asspSN9u7oh,Akolong Dispensary,26001,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akolong Dispensary,asspSN9u7oh,Akolong Dispensary,26001,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akolong Dispensary,asspSN9u7oh,Akolong Dispensary,26001,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Mombasa County,Mvita Sub County,Tononoka Ward,Al Farooq Hospital,aiD3lzUJBTy,Al Farooq Hospital,11208,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Mombasa County,Mvita Sub County,Tononoka Ward,Al Farooq Hospital,aiD3lzUJBTy,Al Farooq Hospital,11208,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Mombasa County,Mvita Sub County,Tononoka Ward,Al Farooq Hospital,aiD3lzUJBTy,Al Farooq Hospital,11208,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale Health Centre,lhyRFPWc313,Alale Health Centre,16367,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale Health Centre,lhyRFPWc313,Alale Health Centre,16367,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale Health Centre,lhyRFPWc313,Alale Health Centre,16367,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,12
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale Health Centre,lhyRFPWc313,Alale Health Centre,16367,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,9
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,3
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,22
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,10
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Aligula Dispensary,tplYqAYx22z,Aligula Dispensary,29766,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Aligula Dispensary,tplYqAYx22z,Aligula Dispensary,29766,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Busia County,Teso North Sub County,Ang'urai East Ward,Aloete Dispensary,u5u0Bhybf8f,Aloete Dispensary,24603,Located a;long Angurai Chemasir road,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,4
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,wEptqs31IZ2,Alphima Medical Clinic,23646,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,4
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,wEptqs31IZ2,Alphima Medical Clinic,23646,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,3
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,7
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,5
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,11
Kenya,Siaya County,Gem Sub County,South Gem Ward,Aluor Mission Health Centre,p7wCM1JfI5d,Aluor Mission Health Centre,13473,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Siaya County,Gem Sub County,South Gem Ward,Aluor Mission Health Centre,p7wCM1JfI5d,Aluor Mission Health Centre,13473,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,4
Kenya,Siaya County,Gem Sub County,South Gem Ward,Aluor Mission Health Centre,p7wCM1JfI5d,Aluor Mission Health Centre,13473,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,12
Kenya,Siaya County,Gem Sub County,South Gem Ward,Aluor Mission Health Centre,p7wCM1JfI5d,Aluor Mission Health Centre,13473,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,7
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,4
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,39
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,29
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,4
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,3
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,52
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,17
Kenya,Busia County,Teso South Sub County,Chakol South Ward,Amaase Dispensary,cPDS7MOxcm9,Amaase Dispensary,15797,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Busia County,Teso South Sub County,Chakol South Ward,Amaase Dispensary,cPDS7MOxcm9,Amaase Dispensary,15797,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,7
Kenya,Busia County,Teso South Sub County,Chakol South Ward,Amaase Dispensary,cPDS7MOxcm9,Amaase Dispensary,15797,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Amaiga Dispensary,f6tOBNIJ0HW,Amaiga Dispensary,20684,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Amaiga Dispensary,f6tOBNIJ0HW,Amaiga Dispensary,20684,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Amakuriat Dispensary,bNho1ISzYjt,Amakuriat Dispensary,14198,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Amakuriat Dispensary,bNho1ISzYjt,Amakuriat Dispensary,14198,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Amakuriat Dispensary,bNho1ISzYjt,Amakuriat Dispensary,14198,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Amani Medical Centre (Suneka),IsYATTBPAtc,Amani Medical Centre (Suneka),13474,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Amani Medical Centre (Suneka),IsYATTBPAtc,Amani Medical Centre (Suneka),13474,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Amani Medical Centre (Suneka),IsYATTBPAtc,Amani Medical Centre (Suneka),13474,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,5
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Amani Medical Centre (Suneka),IsYATTBPAtc,Amani Medical Centre (Suneka),13474,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,5
Kenya,Nyamira County,Borabu Sub County,Kiabonyoru Ward,Amatierio Health Centre,R6OvNgtymXw,Amatierio Health Centre,13475,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Nyamira County,Borabu Sub County,Kiabonyoru Ward,Amatierio Health Centre,R6OvNgtymXw,Amatierio Health Centre,13475,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,6
Kenya,Nyamira County,Borabu Sub County,Kiabonyoru Ward,Amatierio Health Centre,R6OvNgtymXw,Amatierio Health Centre,13475,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,6
Kenya,Trans Nzoia County,Kiminini Sub County,Waitaluk Ward,Ambassadors for Sustained Health Centre,iAjhCmDER2e,Ambassadors for Sustained Health Centre,18751,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Ambira Sub-County Hospital,QRZj3gcahYE,Ambira Sub-County Hospital,13476,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Ambira Sub-County Hospital,QRZj3gcahYE,Ambira Sub-County Hospital,13476,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Ambira Sub-County Hospital,QRZj3gcahYE,Ambira Sub-County Hospital,13476,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,18
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Ambira Sub-County Hospital,QRZj3gcahYE,Ambira Sub-County Hospital,13476,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,3
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Ambira Sub-County Hospital,QRZj3gcahYE,Ambira Sub-County Hospital,13476,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,42
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Ambira Sub-County Hospital,QRZj3gcahYE,Ambira Sub-County Hospital,13476,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,36
Kenya,Kajiado County,Loitokitok Sub County,Entonet/Lenkism Ward,Amboseli Dispensary,HzKPLEISiy4,Amboseli Dispensary,14200,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Kilifi County,Malindi Sub County,Shella Ward,Amkeni DIC (Shella),Kg0LgIbyPZk,Amkeni DIC (Shella),24596,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Kilifi County,Malindi Sub County,Shella Ward,Amkeni DIC (Shella),Kg0LgIbyPZk,Amkeni DIC (Shella),24596,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,6
Kenya,Kilifi County,Malindi Sub County,Shella Ward,Amkeni DIC (Shella),Kg0LgIbyPZk,Amkeni DIC (Shella),24596,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,6
Kenya,Busia County,Teso South Sub County,Chakol South Ward,Among'ura Community Dispensary,eX0spkg9csY,Among'ura Community Dispensary,20170,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,5
Kenya,Busia County,Teso South Sub County,Chakol South Ward,Among'ura Community Dispensary,eX0spkg9csY,Among'ura Community Dispensary,20170,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,4
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyadoto Ward,Amoyo Dispensary,dzlUVt1ajq1,Amoyo Dispensary,16768,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyadoto Ward,Amoyo Dispensary,dzlUVt1ajq1,Amoyo Dispensary,16768,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,3
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyadoto Ward,Amoyo Dispensary,dzlUVt1ajq1,Amoyo Dispensary,16768,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,3
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyadoto Ward,Amoyo Dispensary,dzlUVt1ajq1,Amoyo Dispensary,16768,,yWkSi8L3qGm,MOH 731 Start ART_15-19(M) HV03-020,Y18_HV03-020,1
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyadoto Ward,Amoyo Dispensary,dzlUVt1ajq1,Amoyo Dispensary,16768,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,7
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyadoto Ward,Amoyo Dispensary,dzlUVt1ajq1,Amoyo Dispensary,16768,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyadoto Ward,Amoyo Dispensary,dzlUVt1ajq1,Amoyo Dispensary,16768,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,36
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyadoto Ward,Amoyo Dispensary,dzlUVt1ajq1,Amoyo Dispensary,16768,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,13
Kenya,Meru County,Tigania Central Sub County,Thangatha Ward,Amugaa Health Centre,tZXNm0Rsz9p,Amugaa Health Centre,11928,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Meru County,Tigania Central Sub County,Thangatha Ward,Amugaa Health Centre,tZXNm0Rsz9p,Amugaa Health Centre,11928,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Busia County,Teso South Sub County,Amukura East Ward,Amukura Health Centre,L9EJeHLBG1b,Amukura Health Centre,15798,Situated at Amukura market along Nambale-Malaba road about 0.5KM from Amukura junction,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Busia County,Teso South Sub County,Amukura East Ward,Amukura Health Centre,L9EJeHLBG1b,Amukura Health Centre,15798,Situated at Amukura market along Nambale-Malaba road about 0.5KM from Amukura junction,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Busia County,Teso South Sub County,Amukura East Ward,Amukura Health Centre,L9EJeHLBG1b,Amukura Health Centre,15798,Situated at Amukura market along Nambale-Malaba road about 0.5KM from Amukura junction,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Busia County,Teso South Sub County,Amukura East Ward,Amukura Health Centre,L9EJeHLBG1b,Amukura Health Centre,15798,Situated at Amukura market along Nambale-Malaba road about 0.5KM from Amukura junction,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Busia County,Teso South Sub County,Amukura East Ward,Amukura Health Centre,L9EJeHLBG1b,Amukura Health Centre,15798,Situated at Amukura market along Nambale-Malaba road about 0.5KM from Amukura junction,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,4
