orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Siaya County,Bondo Sub County,South Sakwa Ward,Anyuongi Dispensary,Tkgo1tPTOv2,Anyuongi Dispensary,13482,level 2 gok facility,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,19
Kenya,Siaya County,Bondo Sub County,South Sakwa Ward,Anyuongi Dispensary,Tkgo1tPTOv2,Anyuongi Dispensary,13482,level 2 gok facility,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,AP Line Dispensary,tmOunpxPDt9,AP Line Dispensary,15801,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,34
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,AP Line Dispensary,tmOunpxPDt9,AP Line Dispensary,15801,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,13
Kenya,Migori County,Nyatike Sub County,Got Kachola Ward,Apilo Dispensary,JDKSNiODyj1,Apilo Dispensary,25519,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Busia County,Teso South Sub County,Amukura Central Ward,Apokor Dispensary,ScUEphF7XrR,Apokor Dispensary,15802,Situated off Amukura-Nambale road about 2 KM from Simba Chai market,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Busia County,Teso South Sub County,Amukura Central Ward,Apokor Dispensary,ScUEphF7XrR,Apokor Dispensary,15802,Situated off Amukura-Nambale road about 2 KM from Simba Chai market,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kakamega County,Lurambi Sub County,Mahiakalo Ward,Approved Dispensary,wP6cPKxmPwl,Approved Dispensary,15804,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,10
Kenya,Kakamega County,Lurambi Sub County,Mahiakalo Ward,Approved Dispensary,wP6cPKxmPwl,Approved Dispensary,15804,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,8
Kenya,Machakos County,Machakos Sub County,Muvuti/Kiima-kimwe Ward,Approved School Dispensary (Machakos),yjdx3bVwjJP,Approved School Dispensary (Machakos),11932,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Machakos County,Machakos Sub County,Muvuti/Kiima-kimwe Ward,Approved School Dispensary (Machakos),yjdx3bVwjJP,Approved School Dispensary (Machakos),11932,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nairobi County,Embakasi East Sub County,Mihango Ward,Aptc Health Centre,eGSDTRaBYvN,Aptc Health Centre,12871,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,11
Kenya,Nairobi County,Embakasi East Sub County,Mihango Ward,Aptc Health Centre,eGSDTRaBYvN,Aptc Health Centre,12871,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,7
Kenya,Isiolo County,Isiolo Sub County,Burat Ward,APU Dispensary,qsTuae8V1vK,APU Dispensary,11933,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Isiolo County,Isiolo Sub County,Burat Ward,APU Dispensary,qsTuae8V1vK,APU Dispensary,11933,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Samburu County,Samburu East Sub County,Waso Ward,Archers Post Health Centre,Ssbkr9jzWWk,Archers Post Health Centre,14212,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Samburu County,Samburu East Sub County,Waso Ward,Archers Post Health Centre,Ssbkr9jzWWk,Archers Post Health Centre,14212,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Samburu County,Samburu East Sub County,Waso Ward,Archers Post Sub-County Hospital,RMbgDUBLgFM,Archers Post Sub-County Hospital,24233,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Samburu County,Samburu East Sub County,Waso Ward,Archers Post Sub-County Hospital,RMbgDUBLgFM,Archers Post Sub-County Hospital,24233,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Nakuru County,Molo Sub County,Elburgon Ward,Arimi Dispensary,QNmFYMk3uaN,Arimi Dispensary,14213,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kisumu County,Seme Sub County,West Seme Ward,Arito Langi Health Centre,kOFBpSMhe9h,Arito Langi Health Centre,13484,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,26
Kenya,Kisumu County,Seme Sub County,West Seme Ward,Arito Langi Health Centre,kOFBpSMhe9h,Arito Langi Health Centre,13484,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Migori County,Suna West Sub County,Wiga Ward,Arombe Dispensary,QiXeOXMmlX0,Arombe Dispensary,13486,Alocated in Suba West Division and its a GOK  facility.,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,57
Kenya,Migori County,Suna West Sub County,Wiga Ward,Arombe Dispensary,QiXeOXMmlX0,Arombe Dispensary,13486,Alocated in Suba West Division and its a GOK  facility.,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,12
Kenya,Bomet County,Sotik Sub County,Rongena/Manaret Ward,Arroket Dispensary,c93Xc1VYJfv,Arroket Dispensary,14215,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Elgeyo Marakwet County,Marakwet West Sub County,Arror Ward,Arror Health Centre,jyOyZUU0qJT,Arror Health Centre,14216,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Trans Nzoia County,Cherangany Sub County,Sinyerere Ward,Aruba Dispensary,Ygb7V9pnRo6,Aruba Dispensary,22594,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Trans Nzoia County,Cherangany Sub County,Sinyerere Ward,Aruba Dispensary,Ygb7V9pnRo6,Aruba Dispensary,22594,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Kisumu County,Seme Sub County,Central Seme Ward,Asat Beach Dispensary,GiQGODA5NZB,Asat Beach Dispensary,13487,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Kisumu County,Seme Sub County,Central Seme Ward,Asat Beach Dispensary,GiQGODA5NZB,Asat Beach Dispensary,13487,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Siaya County,Gem Sub County,North Gem Ward,Asayi Dispensary,uYsMyJiKEjP,Asayi Dispensary,16783,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,14
Kenya,Siaya County,Gem Sub County,North Gem Ward,Asayi Dispensary,uYsMyJiKEjP,Asayi Dispensary,16783,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Ashburn Ohuru Nursing Home,GqpnFjeQXTM,Ashburn Ohuru Nursing Home,17524,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Ashburn Ohuru Nursing Home,GqpnFjeQXTM,Ashburn Ohuru Nursing Home,17524,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Nakuru County,Naivasha Sub County,Lake View Ward,ASN Upendo Village Dispensary,EqHuyV3yh0M,ASN Upendo Village Dispensary,15762,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Muranga County,Ithanga Sub County,Ithanga Ward,Assumption of Mary Health Centre,wA8Ioia7gEP,Assumption of Mary Health Centre,10040,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Homa Bay County,Rangwe Sub County,East Gem Ward,Asumbi Mission Hospital,FPGtNGfdSlZ,Asumbi Mission Hospital,13488,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,52
Kenya,Homa Bay County,Rangwe Sub County,East Gem Ward,Asumbi Mission Hospital,FPGtNGfdSlZ,Asumbi Mission Hospital,13488,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Homa Bay County,Kabondo Kasipul Sub County,Kabondo East Ward,Atela Health Centre,mubdg2NphtL,Atela Health Centre,18610,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,21
Kenya,Homa Bay County,Kabondo Kasipul Sub County,Kabondo East Ward,Atela Health Centre,mubdg2NphtL,Atela Health Centre,18610,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Homa Bay County,Kabondo Kasipul Sub County,Kojwach Ward,Atemo Health Centre,bxtsV3tmxZi,Atemo Health Centre,13489,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Makueni County,Kibwezi East Sub County,Mtito Andei Ward,Athi Kamunyuni Health Centre,u8TCfCqeQpJ,Athi Kamunyuni Health Centre,11934,"At Athi Kamunyuni Shopping Centre, 25 km east of Kambu Town, through Daranjani Railway Station",lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Makueni County,Kibwezi East Sub County,Mtito Andei Ward,Athi Kamunyuni Health Centre,u8TCfCqeQpJ,Athi Kamunyuni Health Centre,11934,"At Athi Kamunyuni Shopping Centre, 25 km east of Kambu Town, through Daranjani Railway Station",WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Athi River Medical Services,rtOVeE98u6G,Athi River Medical Services,11937,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,9
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Athi River Medical Services,rtOVeE98u6G,Athi River Medical Services,11937,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,5
Kenya,Homa Bay County,Kabondo Kasipul Sub County,Kabondo West Ward,Awach Health Centre,pHGGWuSucYQ,Awach Health Centre,21489,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kisumu County,Nyando Sub County,Awasi/Onjiko Ward,Awasi Mission Health Center,ISsRMwepdm7,Awasi Mission Health Center,13491,Health center,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,64
Kenya,Kisumu County,Nyando Sub County,Awasi/Onjiko Ward,Awasi Mission Health Center,ISsRMwepdm7,Awasi Mission Health Center,13491,Health center,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,14
Kenya,Migori County,Awendo Sub County,Central Sakwa Ward,Awendo Sub County Hospital,ZBtoRProc6e,Awendo Sub County Hospital,13492,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,88
Kenya,Migori County,Awendo Sub County,Central Sakwa Ward,Awendo Sub County Hospital,ZBtoRProc6e,Awendo Sub County Hospital,13492,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,9
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,CXAJP0JoCDZ,Baari Health Centre,10043,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,10
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,CXAJP0JoCDZ,Baari Health Centre,10043,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Nairobi County,Ruaraka Sub County,Babandogo Ward,Babadogo (EDARP),CzGqegvtcf5,Babadogo (EDARP),12875,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,43
Kenya,Nairobi County,Ruaraka Sub County,Babandogo Ward,Babadogo (EDARP),CzGqegvtcf5,Babadogo (EDARP),12875,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,8
Kenya,Nairobi County,Ruaraka Sub County,Babandogo Ward,Babadogo Health Centre,obSn4iRC7wn,Babadogo Health Centre,12876,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,89
Kenya,Nairobi County,Ruaraka Sub County,Babandogo Ward,Babadogo Health Centre,obSn4iRC7wn,Babadogo Health Centre,12876,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,35
Kenya,Nakuru County,Njoro Sub County,Lare Ward,Bagaria Dispensary,FQ5zXuSdUbx,Bagaria Dispensary,14222,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Bungoma County,Kimilili Sub County,Kimilili Ward,Bahai Dispensary,X7szCNmxLXn,Bahai Dispensary,17190,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Bungoma County,Kimilili Sub County,Kimilili Ward,Bahai Dispensary,X7szCNmxLXn,Bahai Dispensary,17190,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Nakuru County,Nakuru North Sub County,Bahati Ward,Bahati Dispensary,hHFDDKwv5UN,Bahati Dispensary,14223,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Nakuru County,Nakuru North Sub County,Bahati Ward,Bahati Dispensary,hHFDDKwv5UN,Bahati Dispensary,14223,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Nakuru County,Nakuru North Sub County,Bahati Ward,Bahati District Hospital,cQa0PvCvbxM,Bahati District Hospital,14224,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,32
Kenya,Nakuru County,Nakuru North Sub County,Bahati Ward,Bahati District Hospital,cQa0PvCvbxM,Bahati District Hospital,14224,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,10
Kenya,Nairobi County,Makadara Sub County,Maringo/Hamza Ward,Bahati Health Centre,emnI9dqORPt,Bahati Health Centre,12879,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,43
Kenya,Nairobi County,Makadara Sub County,Maringo/Hamza Ward,Bahati Health Centre,emnI9dqORPt,Bahati Health Centre,12879,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,23
Kenya,Meru County,Igembe Central Sub County,Athiru Ruujine Ward,Baibariu Dispensary,ujqUV1xaYAB,Baibariu Dispensary,22577,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nairobi County,Embakasi South Sub County,Kware Ward,Baldo Ippolita (Catholic) Health Centre,TZIZf95N8SM,Baldo Ippolita (Catholic) Health Centre,24270,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nairobi County,Embakasi South Sub County,Kware Ward,Baldo Ippolita (Catholic) Health Centre,TZIZf95N8SM,Baldo Ippolita (Catholic) Health Centre,24270,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Marsabit County,North Horr Sub County,Dukana Ward,Balesa Dispensary,fKyaQ2gLYDS,Balesa Dispensary,11941,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Siaya County,Alego Usonga Sub County,Siaya Township Ward,Bama Hospital,kZP86ulsOJr,Bama Hospital,13493,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Kilifi County,Ganze Sub County,Bamba Ward,Bamba Maternity Nursing Home,E7liN0388Dd,Bamba Maternity Nursing Home,11238,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kilifi County,Ganze Sub County,Bamba Ward,Bamba Sub County Hospital,UvWDhQlknid,Bamba Sub County Hospital,11237,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,8
Kenya,Kilifi County,Ganze Sub County,Bamba Ward,Bamba Sub County Hospital,UvWDhQlknid,Bamba Sub County Hospital,11237,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,IKdUHYliWr5,Bamboo Health Centre,10044,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,16
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,IKdUHYliWr5,Bamboo Health Centre,10044,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,11
Kenya,Mombasa County,Nyali Sub County,Kadzandani Ward,Bamburi Dispensary,dO93Ue6OwRr,Bamburi Dispensary,11239,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,26
Kenya,Mombasa County,Nyali Sub County,Kadzandani Ward,Bamburi Dispensary,dO93Ue6OwRr,Bamburi Dispensary,11239,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,18
Kenya,Migori County,Nyatike Sub County,Kaler Ward,Bande Dispensary,hLMDMOsAv6Y,Bande Dispensary,13494,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,30
Kenya,Migori County,Nyatike Sub County,Kaler Ward,Bande Dispensary,hLMDMOsAv6Y,Bande Dispensary,13494,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Tana River County,Bura Sub County,Bangale Ward,Bangali Dispensary,D42FRdqN4Jy,Bangali Dispensary,11242,Dispensary,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nakuru County,Rongai Sub County,Soin Ward,Banita Dispensary,wPX0yiOC6WV,Banita Dispensary,14226,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Vihiga County,Hamisi Sub County,Banja Ward,Banja Health Centre,oYc9S0YvbLH,Banja Health Centre,15805,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Vihiga County,Hamisi Sub County,Banja Ward,Banja Health Centre,oYc9S0YvbLH,Banja Health Centre,15805,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kilifi County,Malindi Sub County,Jilore Ward,Baolala Dispensary,RrxywQuOoio,Baolala Dispensary,11244,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kilifi County,Malindi Sub County,Jilore Ward,Baolala Dispensary,RrxywQuOoio,Baolala Dispensary,11244,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,9
Kenya,Siaya County,Ugenya Sub County,West Ugenya Ward,Bar Achuth Dispensary,DqwooToZ1N9,Bar Achuth Dispensary,13495,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,11
Kenya,Siaya County,Ugenya Sub County,West Ugenya Ward,Bar Achuth Dispensary,DqwooToZ1N9,Bar Achuth Dispensary,13495,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Bar Agulu Dispensary,gFFdF6hGiFe,Bar Agulu Dispensary,13496,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,29
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Bar Agulu Dispensary,gFFdF6hGiFe,Bar Agulu Dispensary,13496,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,5
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,Bar Aluru Dispensary (Rarieda),yonouRgu7l7,Bar Aluru Dispensary (Rarieda),13497,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,17
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,Bar Aluru Dispensary (Rarieda),yonouRgu7l7,Bar Aluru Dispensary (Rarieda),13497,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kisumu County,Seme Sub County,North Seme Ward,Bar Korwa Health Centre,lq9mb305HDu,Bar Korwa Health Centre,13498,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,13
Kenya,Kisumu County,Seme Sub County,North Seme Ward,Bar Korwa Health Centre,lq9mb305HDu,Bar Korwa Health Centre,13498,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Siaya County,Ugenya Sub County,East Ugenya Ward,Bar Ndege Dispensary,bhfD7RGs2gk,Bar Ndege Dispensary,16784,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,19
Kenya,Siaya County,Ugenya Sub County,East Ugenya Ward,Bar Ndege Dispensary,bhfD7RGs2gk,Bar Ndege Dispensary,16784,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Bar Olengo Dispensary,sK3DDy5tVCy,Bar Olengo Dispensary,13499,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,18
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Bar Olengo Dispensary,sK3DDy5tVCy,Bar Olengo Dispensary,13499,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Siaya County,Gem Sub County,Yala Township Ward,Bar Sauri Health Centre,ZL7FkyG3uwc,Bar Sauri Health Centre,16785,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,13
Kenya,Siaya County,Gem Sub County,Yala Township Ward,Bar Sauri Health Centre,ZL7FkyG3uwc,Bar Sauri Health Centre,16785,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Samburu County,Samburu North Sub County,El-barta Ward,Baragoi Sub County Hospital,gFZWGPYDPW5,Baragoi Sub County Hospital,14228,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,wZUrNTrCEWz,Baragu Health Centre,11942,NEAR KATHARAKA STAGE,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,wZUrNTrCEWz,Baragu Health Centre,11942,NEAR KATHARAKA STAGE,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Nairobi County,Ruaraka Sub County,Utalii Ward,Baraka Dispensary (Nairobi),tBD7EcDrqR8,Baraka Dispensary (Nairobi),12881,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,45
Kenya,Nairobi County,Ruaraka Sub County,Utalii Ward,Baraka Dispensary (Nairobi),tBD7EcDrqR8,Baraka Dispensary (Nairobi),12881,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Narok County,Narok West Sub County,Mara Ward,Baraka Hospital,wLm7XgmJoKw,Baraka Hospital,17757,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Narok County,Narok West Sub County,Mara Ward,Baraka Hospital,wLm7XgmJoKw,Baraka Hospital,17757,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Isiolo County,Garbatulla Sub County,Kinna Ward,Barambate Dispensary,rBFWBxYsXNJ,Barambate Dispensary,11945,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Nakuru County,Kuresoi South Sub County,Keringet Ward,Bararget Dispensary,OnDEhHt2DlT,Bararget Dispensary,17302,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Barding Dispensary,jetCZf5Uzd1,Barding Dispensary,18396,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,11
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Barding Dispensary,jetCZf5Uzd1,Barding Dispensary,18396,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kilifi County,Magarini Sub County,Garashi Ward,Baricho Dispensary,OGia3FphS8p,Baricho Dispensary,11248,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Kirinyaga County,Kirinyaga West Sub County,Mukure Ward,Baricho Health Centre,yQujnfNnzQJ,Baricho Health Centre,10049,Baricho market-off Kerugoya/Baricho/Kagio road,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Kirinyaga County,Kirinyaga West Sub County,Mukure Ward,Baricho Health Centre,yQujnfNnzQJ,Baricho Health Centre,10049,Baricho market-off Kerugoya/Baricho/Kagio road,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Nairobi County,Dagoretti North Sub County,Kilimani Ward,Barika Medical Centre,o4j8gkUbhnz,Barika Medical Centre,28793,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Baringo County,Baringo Central Sub County,Kabarnet Ward,Baringo County Referral Hospital,NcCkDlIqJuM,Baringo County Referral Hospital,14607,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,23
Kenya,Baringo County,Baringo Central Sub County,Kabarnet Ward,Baringo County Referral Hospital,NcCkDlIqJuM,Baringo County Referral Hospital,14607,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,13
Kenya,Uasin Gishu County,Soy Sub County,Segeroi/Barsombe Ward,Barsombe Dispensary,wMXVqPMsRUD,Barsombe Dispensary,14239,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
