orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Isiolo County,Isiolo Sub County,Wabera Ward,AIC Dispensary (Isiolo),W5tfdo7JoJL,AIC Dispensary (Isiolo),12093,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,58
Kenya,Isiolo County,Isiolo Sub County,Wabera Ward,AIC Dispensary (Isiolo),W5tfdo7JoJL,AIC Dispensary (Isiolo),12093,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,AIC Kijabe Hospital Nairobi Medical Centre,T2xcSqRm2Vu,AIC Kijabe Hospital Nairobi Medical Centre,23204,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,51
Kenya,Nakuru County,Kuresoi South Sub County,Amalo Ward,AIC Lalang Amalo Health Centre,AECt2c42O7P,AIC Lalang Amalo Health Centre,21455,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,6
Kenya,Kericho County,Ainamoi Sub County,Kipchebor Ward,AIC Litein Hospital- Kericho Annex Clinic,htFOWkUptpZ,AIC Litein Hospital- Kericho Annex Clinic,27297,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,2
Kenya,Kericho County,Bureti Sub County,Litein Ward,AIC Litein Mission Hospital,AawtXdUefwb,AIC Litein Mission Hospital,14178,mission hospital,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,730
Kenya,Kericho County,Bureti Sub County,Litein Ward,AIC Litein Mission Hospital,AawtXdUefwb,AIC Litein Mission Hospital,14178,mission hospital,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Kericho County,Bureti Sub County,Litein Ward,AIC Litein Mission Hospital,AawtXdUefwb,AIC Litein Mission Hospital,14178,mission hospital,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,13
Kenya,Kericho County,Bureti Sub County,Litein Ward,AIC Litein Mission Hospital,AawtXdUefwb,AIC Litein Mission Hospital,14178,mission hospital,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,13
Kenya,Makueni County,Kilome Sub County,Mukaa Ward,AIC Mukaa Dispensary,zE0WqGd3i1R,AIC Mukaa Dispensary,12558,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,7
Kenya,Homa Bay County,Rachuonyo South Sub County,East Kamagak Ward,Aimo Dispensary,XCngdtEEkGl,Aimo Dispensary,22860,DISPENSARY,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,9
Kenya,Homa Bay County,Rachuonyo South Sub County,East Kamagak Ward,Aimo Dispensary,XCngdtEEkGl,Aimo Dispensary,22860,DISPENSARY,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,4
Kenya,Homa Bay County,Rachuonyo South Sub County,East Kamagak Ward,Aimo Dispensary,XCngdtEEkGl,Aimo Dispensary,22860,DISPENSARY,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,4
Kenya,Meru County,Tigania West Sub County,Nkomo Ward,Aina Dispensary,QMzWtI2lOvC,Aina Dispensary,20030,Dispensary,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,19
Kenya,Meru County,Tigania West Sub County,Nkomo Ward,Aina Dispensary,QMzWtI2lOvC,Aina Dispensary,20030,Dispensary,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Meru County,Tigania West Sub County,Nkomo Ward,Aina Dispensary,QMzWtI2lOvC,Aina Dispensary,20030,Dispensary,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Meru County,Tigania West Sub County,Nkomo Ward,Aina Dispensary,QMzWtI2lOvC,Aina Dispensary,20030,Dispensary,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Ainabkoi (RCEA) Health Centre,yvHLTdpzuNc,Ainabkoi (RCEA) Health Centre,16350,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,63
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Ainabkoi (RCEA) Health Centre,yvHLTdpzuNc,Ainabkoi (RCEA) Health Centre,16350,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Ainabkoi (RCEA) Health Centre,yvHLTdpzuNc,Ainabkoi (RCEA) Health Centre,16350,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,6
Kenya,Nakuru County,Kuresoi South Sub County,Kiptagich Ward,Ainamoi Dispensary,VbWm2SKV45x,Ainamoi Dispensary,19885,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,30
Kenya,Nakuru County,Kuresoi South Sub County,Kiptagich Ward,Ainamoi Dispensary,VbWm2SKV45x,Ainamoi Dispensary,19885,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,2
Kenya,Nakuru County,Kuresoi South Sub County,Kiptagich Ward,Ainamoi Dispensary,VbWm2SKV45x,Ainamoi Dispensary,19885,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,2
Kenya,Kericho County,Ainamoi Sub County,Ainamoi Ward,Ainamoi Health Centre,Q4h7yLoLe0G,Ainamoi Health Centre,14192,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,660
Kenya,Kericho County,Ainamoi Sub County,Ainamoi Ward,Ainamoi Health Centre,Q4h7yLoLe0G,Ainamoi Health Centre,14192,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Kericho County,Ainamoi Sub County,Ainamoi Ward,Ainamoi Health Centre,Q4h7yLoLe0G,Ainamoi Health Centre,14192,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,6
Kenya,Kericho County,Ainamoi Sub County,Ainamoi Ward,Ainamoi Health Centre,Q4h7yLoLe0G,Ainamoi Health Centre,14192,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,6
Kenya,Kisumu County,Kisumu West Sub County,Central Kisumu Ward,Airport Health Centre (Kisumu),oEWhqoUHkvt,Airport Health Centre (Kisumu),13469,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,495
Kenya,Kisumu County,Kisumu West Sub County,Central Kisumu Ward,Airport Health Centre (Kisumu),oEWhqoUHkvt,Airport Health Centre (Kisumu),13469,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,17
Kenya,Kisumu County,Kisumu West Sub County,Central Kisumu Ward,Airport Health Centre (Kisumu),oEWhqoUHkvt,Airport Health Centre (Kisumu),13469,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,22
Kenya,Kisumu County,Kisumu West Sub County,Central Kisumu Ward,Airport Health Centre (Kisumu),oEWhqoUHkvt,Airport Health Centre (Kisumu),13469,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,22
Kenya,Baringo County,Baringo North Sub County,Saimoi/Kipsaraman Ward,Aiyebo Dispensary,C0eGXaSEHiP,Aiyebo Dispensary,14193,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,7
Kenya,Kajiado County,Kajiado West Sub County,Keekonyokie Ward,Ajam Mission Health Centre,KuftRocWEh1,Ajam Mission Health Centre,18398,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,11
Kenya,Kajiado County,Kajiado West Sub County,Keekonyokie Ward,Ajam Mission Health Centre,KuftRocWEh1,Ajam Mission Health Centre,18398,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Kajiado County,Kajiado West Sub County,Keekonyokie Ward,Ajam Mission Health Centre,KuftRocWEh1,Ajam Mission Health Centre,18398,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Wajir County,Wajir North Sub County,Danaba Ward,Ajawa Health Centre,fwUKH0ErhkU,Ajawa Health Centre,13272,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,21
Kenya,Meru County,Igembe South Sub County,Kanuni Ward,Akachiu Health Centre,PBqYe1aI7YB,Akachiu Health Centre,11923,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,326
Kenya,Meru County,Igembe South Sub County,Kanuni Ward,Akachiu Health Centre,PBqYe1aI7YB,Akachiu Health Centre,11923,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,6
Kenya,Meru County,Igembe South Sub County,Kanuni Ward,Akachiu Health Centre,PBqYe1aI7YB,Akachiu Health Centre,11923,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,4
Kenya,Meru County,Igembe South Sub County,Kanuni Ward,Akachiu Health Centre,PBqYe1aI7YB,Akachiu Health Centre,11923,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,4
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,595
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,12
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,83
Kenya,Siaya County,Gem Sub County,South Gem Ward,Akala Health Centre,ngzYEraCr33,Akala Health Centre,13471,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,83
Kenya,Turkana County,Turkana Central Sub County,Kang'atotha Ward,Akatuman Dispensary,cy4MV1p46rR,Akatuman Dispensary,21365,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,126
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Akemo Medical Clinic,jLCDKWdsW28,Akemo Medical Clinic,17770,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,18
Kenya,Narok County,Transmara West Sub County,Kilgoris Central Ward,Akemo Nursing Home,WLP80sZXutW,Akemo Nursing Home,14194,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,34
Kenya,Narok County,Transmara West Sub County,Kilgoris Central Ward,Akemo Nursing Home,WLP80sZXutW,Akemo Nursing Home,14194,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Narok County,Transmara West Sub County,Kilgoris Central Ward,Akemo Nursing Home,WLP80sZXutW,Akemo Nursing Home,14194,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Narok County,Transmara West Sub County,Kilgoris Central Ward,Akemo Nursing Home,WLP80sZXutW,Akemo Nursing Home,14194,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,4
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akichelesit Dispensary,les3bNZfpjr,Akichelesit Dispensary,15792,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,196
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akichelesit Dispensary,les3bNZfpjr,Akichelesit Dispensary,15792,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akichelesit Dispensary,les3bNZfpjr,Akichelesit Dispensary,15792,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akichelesit Dispensary,les3bNZfpjr,Akichelesit Dispensary,15792,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Busia County,Teso South Sub County,Amukura West Ward,Akiriamasi Dispensary,GLeVzenn2ab,Akiriamasi Dispensary,21034,Situated off road from AMUKURA MACHAKUS junction 5 KMs to west next to Akiriamasit primary school,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,134
Kenya,Busia County,Teso South Sub County,Amukura West Ward,Akiriamasi Dispensary,GLeVzenn2ab,Akiriamasi Dispensary,21034,Situated off road from AMUKURA MACHAKUS junction 5 KMs to west next to Akiriamasit primary school,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Busia County,Teso South Sub County,Amukura East Ward,Akobwait Community Dispensary,sukHAdsaboL,Akobwait Community Dispensary,26021,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,91
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akolong Dispensary,asspSN9u7oh,Akolong Dispensary,26001,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,110
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akolong Dispensary,asspSN9u7oh,Akolong Dispensary,26001,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akolong Dispensary,asspSN9u7oh,Akolong Dispensary,26001,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,2
Kenya,Busia County,Teso North Sub County,Ang'urai South Ward,Akolong Dispensary,asspSN9u7oh,Akolong Dispensary,26001,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,2
Kenya,Baringo County,Baringo North Sub County,Saimo/Soi Ward,Akorian Dispensary,zEoEobhgPXc,Akorian Dispensary,20481,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,3
Kenya,Baringo County,Tiaty East Sub County,Silale Ward,Akwichatis Health Centre,npMa6l8gFOy,Akwichatis Health Centre,20457,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,125
Kenya,Mombasa County,Mvita Sub County,Tononoka Ward,Al Farooq Hospital,aiD3lzUJBTy,Al Farooq Hospital,11208,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,152
Kenya,Mombasa County,Mvita Sub County,Tononoka Ward,Al Fridaus Medical Clinic,d2TqMWtDu8b,Al Fridaus Medical Clinic,19629,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,8
Kenya,Garissa County,Garissa Sub County,Waberi Ward,Al-Faruq Dispensary,nYs862A5uon,Al-Faruq Dispensary,13275,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,189
Kenya,Nairobi County,Dagoretti North Sub County,Kabiro Ward,Al-Gadhir Clinic,gp8mHxRey0r,Al-Gadhir Clinic,16801,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,25
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale (AIC) Health Centre,SkWeQkXKTzL,Alale (AIC) Health Centre,14196,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,112
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale (AIC) Health Centre,SkWeQkXKTzL,Alale (AIC) Health Centre,14196,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale (AIC) Health Centre,SkWeQkXKTzL,Alale (AIC) Health Centre,14196,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,2
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale (AIC) Health Centre,SkWeQkXKTzL,Alale (AIC) Health Centre,14196,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale Health Centre,lhyRFPWc313,Alale Health Centre,16367,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,367
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale Health Centre,lhyRFPWc313,Alale Health Centre,16367,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,West Pokot County,Pokot North Sub County,Alale Ward,Alale Health Centre,lhyRFPWc313,Alale Health Centre,16367,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Kiambu County,Juja Sub County,Theta Ward,Alestacare Medical Centre,hZi49JAK9Ub,Alestacare Medical Centre,23640,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,18
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,147
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,3
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Algadir Centre Limited,jaCs4CR5ZDN,Algadir Centre Limited,18009,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,3
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Aligula Dispensary,tplYqAYx22z,Aligula Dispensary,29766,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,30
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Aligula Dispensary,tplYqAYx22z,Aligula Dispensary,29766,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Garissa County,Dadaab Sub County,Abakaile Ward,Alikune Dispensary,edjfwbsoTLn,Alikune Dispensary,17012,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,11
Kenya,Wajir County,Wajir East Sub County,Township Ward,Alimaow Health Centre,il9cndRb7vt,Alimaow Health Centre,13281,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,19
Kenya,Garissa County,Fafi Sub County,Jarajila Ward,Alinjugur Health Centre,MMUERdrmeNC,Alinjugur Health Centre,13282,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,438
Kenya,Mombasa County,Mvita Sub County,Tononoka Ward,Alliance Medical Centre (Mombasa),Y9TyW9SfaLS,Alliance Medical Centre (Mombasa),22926,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,7
Kenya,Garissa County,Garissa Sub County,Township Ward,Alliance Medical Clinic,UqDcXCg6FeW,Alliance Medical Clinic,18999,Cilinic,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,61
Kenya,Busia County,Teso North Sub County,Ang'urai East Ward,Aloete Dispensary,u5u0Bhybf8f,Aloete Dispensary,24603,Located a;long Angurai Chemasir road,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,23
Kenya,Busia County,Teso North Sub County,Ang'urai East Ward,Aloete Dispensary,u5u0Bhybf8f,Aloete Dispensary,24603,Located a;long Angurai Chemasir road,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Busia County,Teso North Sub County,Ang'urai East Ward,Aloete Dispensary,u5u0Bhybf8f,Aloete Dispensary,24603,Located a;long Angurai Chemasir road,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Nandi County,Chesumei Sub County,Lelmoko/Ngechek Ward,Alpha hill medical centre,w4pCUxEVOZo,Alpha hill medical centre,22251,Along kabiyet mosoriot route,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,90
Kenya,Nakuru County,Nakuru East Sub County,Menengai Ward,Alphil Maternity And Nursing Home,BId2x6K6BOz,Alphil Maternity And Nursing Home,23821,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,128
Kenya,Nakuru County,Nakuru East Sub County,Menengai Ward,Alphil Maternity And Nursing Home,BId2x6K6BOz,Alphil Maternity And Nursing Home,23821,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Nakuru County,Nakuru East Sub County,Menengai Ward,Alphil Maternity And Nursing Home,BId2x6K6BOz,Alphil Maternity And Nursing Home,23821,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Nakuru County,Nakuru East Sub County,Nakuru East Ward,Alphil Medical Centre,K2dQyq9Y9XK,Alphil Medical Centre,23539,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,246
Kenya,Nakuru County,Nakuru East Sub County,Nakuru East Ward,Alphil Medical Centre,K2dQyq9Y9XK,Alphil Medical Centre,23539,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Nakuru County,Nakuru East Sub County,Nakuru East Ward,Alphil Medical Centre,K2dQyq9Y9XK,Alphil Medical Centre,23539,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Nakuru County,Nakuru East Sub County,Nakuru East Ward,Alphil Medical Centre,K2dQyq9Y9XK,Alphil Medical Centre,23539,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Bungoma County,Kanduyi Sub County,Khalaba Ward,Alphine Health Care Medical Clinic,Rb98NhMR6cg,Alphine Health Care Medical Clinic,20831,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,1
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,68
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,9
Kenya,Homa Bay County,Karachuonyo Sub County,West Karachuonyo Ward,Alum Beach Dispensary,p88Dp0k1GH3,Alum Beach Dispensary,13472,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,10
Kenya,Siaya County,Gem Sub County,South Gem Ward,Aluor Mission Health Centre,p7wCM1JfI5d,Aluor Mission Health Centre,13473,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,297
Kenya,Siaya County,Gem Sub County,South Gem Ward,Aluor Mission Health Centre,p7wCM1JfI5d,Aluor Mission Health Centre,13473,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,7
Kenya,Siaya County,Gem Sub County,South Gem Ward,Aluor Mission Health Centre,p7wCM1JfI5d,Aluor Mission Health Centre,13473,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,40
Kenya,Siaya County,Gem Sub County,South Gem Ward,Aluor Mission Health Centre,p7wCM1JfI5d,Aluor Mission Health Centre,13473,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,40
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,787
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,9
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,28
Kenya,Busia County,Teso South Sub County,Ang'orom Ward,Alupe Sub County Referral Hospital,wmUX4Xf6mHU,Alupe Sub County Referral Hospital,15795,"Situated along Busia-Malaba road,6 kms from Busia town",qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,28
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,313
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,36
Kenya,Kwale County,Msambweni Sub County,Kinondo Ward,Alwalidayn Dispensary,cjPwf2Grgo9,Alwalidayn Dispensary,22059,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,36
Kenya,Kiambu County,Thika Town Sub County,Kamenu Ward,Ama (Africa Muslim Agency) Clinic,GnHBcfPYmFI,Ama (Africa Muslim Agency) Clinic,10023,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,40
Kenya,Kiambu County,Thika Town Sub County,Kamenu Ward,Ama (Africa Muslim Agency) Clinic,GnHBcfPYmFI,Ama (Africa Muslim Agency) Clinic,10023,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
