created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,category,DATIM_Disag_ID,indicators,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-01-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.YDzeLL6xf5o,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",21,2,0.0007429420505200594,0.012920731313392338,19
2022-06-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",63,11,0.004086181277860327,0.12148106501746919,52
2022-07-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",21,2,0.0007429420505200594,0.012920731313392338,19
2021-11-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zouTxRQ0kXP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",23,3,0.001114413075780089,0.025717224825694364,20
2022-04-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",64,9,0.0033432392273402673,0.08243603574263672,55
2022-03-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zUjkTTlva36,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",21,3,0.001114413075780089,0.027860326894502227,18
2022-07-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.N9EXA1gNh16,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",37,2,0.0007429420505200594,0.007619918466872404,35
2022-04-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.VdMgEQkOtuV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",95,2,0.0007429420505200594,0.003063678558845606,93
2021-11-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.lNnwcd2RT4K,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",35,7,0.002600297176820208,0.08667657256067358,28
2022-02-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.Yy619I6uuTP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",34,5,0.0018573551263001485,0.04762449041795252,29
2021-10-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.yWgBf6UOK8d,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",96,9,0.0033432392273402673,0.0573126724686903,87
2022-06-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.ay6Bp2UGIE5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",96,8,0.0029717682020802376,0.04571951080123443,88
2022-02-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.YOMb0sp9VLV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",93,11,0.004086181277860327,0.08643845010858385,82
