"id","organisationunitid","MOH_FacilityID","uid","mflcode","facility","level","ward","subcounty","county","MOH_IndicatorCode","inndicator","Value","Period","created_at","updated_at"
121,"22715",TJnBh1U3GEs,AQsTt7jtKbt,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"52","202112",,
122,"22715",TJnBh1U3GEs,wbJOu4h2SSz,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"46","202205",,
123,"22715",TJnBh1U3GEs,yNCUlEYkmyA,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"1757","202112",,
124,"22715",TJnBh1U3GEs,AQsTt7jtKbt,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"55","202203",,
125,"22715",TJnBh1U3GEs,EhZQp3PTA3C,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"47","202110",,
126,"22715",TJnBh1U3GEs,oOOnacUi9Jm,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"29","202202",,
127,"22715",TJnBh1U3GEs,pR7VzBydoj3,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"862","202202",,
128,"22715",TJnBh1U3GEs,GSEmLUnrvzj,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"35","202207",,
129,"22715",TJnBh1U3GEs,GSEmLUnrvzj,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"37","202206",,
130,"22715",TJnBh1U3GEs,e93GKJTHKAX,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"26","202202",,
131,"22715",TJnBh1U3GEs,Jbu4if6gtDp,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"39","202201",,
132,"22715",TJnBh1U3GEs,e93GKJTHKAX,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"22","202111",,
133,"22715",TJnBh1U3GEs,pR7VzBydoj3,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"845","202110",,
134,"22715",TJnBh1U3GEs,SJL4k6Gl53C,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,SJL4k6Gl53C,MOH 731   On ART_<1       HV03-028,"1","202110",,
135,"22715",TJnBh1U3GEs,wbJOu4h2SSz,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"46","202206",,
136,"22715",TJnBh1U3GEs,AQsTt7jtKbt,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"53","202111",,
137,"22715",TJnBh1U3GEs,AQsTt7jtKbt,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"56","202204",,
138,"22715",TJnBh1U3GEs,e93GKJTHKAX,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"24","202203",,
139,"22715",TJnBh1U3GEs,e93GKJTHKAX,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"25","202110",,
140,"22715",TJnBh1U3GEs,GSEmLUnrvzj,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"39","202201",,
141,"22715",TJnBh1U3GEs,pR7VzBydoj3,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"863","202203",,
142,"22715",TJnBh1U3GEs,pR7VzBydoj3,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"838","202111",,
143,"22715",TJnBh1U3GEs,Jbu4if6gtDp,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"38","202206",,
144,"22715",TJnBh1U3GEs,oOOnacUi9Jm,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"45","202111",,
145,"22715",TJnBh1U3GEs,EhZQp3PTA3C,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"49","202207",,
146,"22715",TJnBh1U3GEs,EhZQp3PTA3C,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"48","202201",,
147,"22715",TJnBh1U3GEs,oOOnacUi9Jm,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"49","202203",,
148,"22715",TJnBh1U3GEs,AQsTt7jtKbt,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"53","202110",,
149,"22715",TJnBh1U3GEs,EhZQp3PTA3C,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"45","202112",,
150,"22715",TJnBh1U3GEs,yNCUlEYkmyA,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"1761","202110",,
151,"22715",TJnBh1U3GEs,EhZQp3PTA3C,"15939",Khunyangu Sub County Hospital,"5",Kingandole Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"48","202203",,
152,"22717",nuEpF1eboYN,pR7VzBydoj3,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"217","202206",,
153,"22717",nuEpF1eboYN,AQsTt7jtKbt,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"17","202112",,
154,"22717",nuEpF1eboYN,GSEmLUnrvzj,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"10","202203",,
155,"22717",nuEpF1eboYN,AQsTt7jtKbt,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"14","202208",,
156,"22717",nuEpF1eboYN,yNCUlEYkmyA,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"518","202112",,
157,"22717",nuEpF1eboYN,Jbu4if6gtDp,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"13","202208",,
158,"22717",nuEpF1eboYN,Jbu4if6gtDp,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"13","202205",,
159,"22717",nuEpF1eboYN,GSEmLUnrvzj,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"6","202112",,
160,"22717",nuEpF1eboYN,EhZQp3PTA3C,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"8","202111",,
161,"22717",nuEpF1eboYN,pR7VzBydoj3,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"213","202110",,
162,"22717",nuEpF1eboYN,yNCUlEYkmyA,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"537","202203",,
163,"22717",nuEpF1eboYN,wbJOu4h2SSz,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"14","202206",,
164,"22717",nuEpF1eboYN,e93GKJTHKAX,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"5","202206",,
165,"22717",nuEpF1eboYN,e93GKJTHKAX,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"7","202110",,
166,"22717",nuEpF1eboYN,e93GKJTHKAX,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202203",,
167,"22717",nuEpF1eboYN,pR7VzBydoj3,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"212","202203",,
168,"22717",nuEpF1eboYN,yNCUlEYkmyA,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"532","202205",,
169,"22717",nuEpF1eboYN,oOOnacUi9Jm,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"14","202206",,
170,"22717",nuEpF1eboYN,GSEmLUnrvzj,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"10","202206",,
171,"22717",nuEpF1eboYN,EhZQp3PTA3C,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"12","202207",,
172,"22717",nuEpF1eboYN,AQsTt7jtKbt,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"16","202203",,
173,"22717",nuEpF1eboYN,AQsTt7jtKbt,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"14","202206",,
174,"22717",nuEpF1eboYN,oOOnacUi9Jm,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"15","202203",,
175,"22717",nuEpF1eboYN,yNCUlEYkmyA,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"528","202208",,
176,"22717",nuEpF1eboYN,Jbu4if6gtDp,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"14","202111",,
177,"22717",nuEpF1eboYN,wbJOu4h2SSz,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"15","202110",,
178,"22717",nuEpF1eboYN,Jbu4if6gtDp,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"13","202203",,
179,"22717",nuEpF1eboYN,e93GKJTHKAX,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"5","202204",,
180,"22717",nuEpF1eboYN,pR7VzBydoj3,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"216","202204",,
181,"22717",nuEpF1eboYN,wbJOu4h2SSz,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"13","202207",,
182,"22717",nuEpF1eboYN,Jbu4if6gtDp,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"13","202207",,
183,"22717",nuEpF1eboYN,GSEmLUnrvzj,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"9","202110",,
184,"22717",nuEpF1eboYN,yNCUlEYkmyA,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"523","202202",,
185,"22717",nuEpF1eboYN,EhZQp3PTA3C,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"12","202203",,
186,"22717",nuEpF1eboYN,GSEmLUnrvzj,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"10","202201",,
187,"22717",nuEpF1eboYN,oOOnacUi9Jm,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"14","202205",,
188,"22717",nuEpF1eboYN,yNCUlEYkmyA,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"533","202206",,
189,"22717",nuEpF1eboYN,e93GKJTHKAX,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202112",,
190,"22717",nuEpF1eboYN,oOOnacUi9Jm,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"15","202204",,
191,"22717",nuEpF1eboYN,yNCUlEYkmyA,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"530","202207",,
192,"22717",nuEpF1eboYN,GSEmLUnrvzj,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"11","202208",,
193,"22717",nuEpF1eboYN,Jbu4if6gtDp,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"12","202202",,
194,"22717",nuEpF1eboYN,EhZQp3PTA3C,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"10","202202",,
195,"22717",nuEpF1eboYN,EhZQp3PTA3C,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"15","202208",,
196,"22717",nuEpF1eboYN,AQsTt7jtKbt,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"14","202205",,
197,"22717",nuEpF1eboYN,EhZQp3PTA3C,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"11","202110",,
198,"22717",nuEpF1eboYN,wbJOu4h2SSz,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"13","202201",,
199,"22717",nuEpF1eboYN,yNCUlEYkmyA,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"523","202201",,
200,"22717",nuEpF1eboYN,GSEmLUnrvzj,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"10","202202",,
201,"22717",nuEpF1eboYN,oOOnacUi9Jm,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"14","202112",,
202,"22717",nuEpF1eboYN,pR7VzBydoj3,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"204","202112",,
203,"22717",nuEpF1eboYN,e93GKJTHKAX,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202111",,
204,"22717",nuEpF1eboYN,wbJOu4h2SSz,"15824",Bumala B Health Centre,"5",Marachi East Ward,Butula Sub County,Busia County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"14","202205",,
205,"23011",hHFDDKwv5UN,EhZQp3PTA3C,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"3","202202",,
206,"23011",hHFDDKwv5UN,wbJOu4h2SSz,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"3","202206",,
207,"23011",hHFDDKwv5UN,AQsTt7jtKbt,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"2","202208",,
208,"23011",hHFDDKwv5UN,Jbu4if6gtDp,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202205",,
209,"23011",hHFDDKwv5UN,yNCUlEYkmyA,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"67","202208",,
210,"23011",hHFDDKwv5UN,e93GKJTHKAX,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"1","202206",,
211,"23011",hHFDDKwv5UN,EhZQp3PTA3C,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"4","202111",,
212,"23011",hHFDDKwv5UN,AQsTt7jtKbt,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"2","202203",,
213,"23011",hHFDDKwv5UN,EhZQp3PTA3C,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"2","202207",,
214,"23011",hHFDDKwv5UN,wbJOu4h2SSz,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"4","202110",,
215,"23011",hHFDDKwv5UN,yNCUlEYkmyA,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"59","202203",,
216,"23011",hHFDDKwv5UN,yNCUlEYkmyA,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"62","202205",,
217,"23011",hHFDDKwv5UN,wbJOu4h2SSz,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"4","202203",,
218,"23011",hHFDDKwv5UN,pR7VzBydoj3,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"23","202206",,
219,"23011",hHFDDKwv5UN,pR7VzBydoj3,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"22","202203",,
220,"23011",hHFDDKwv5UN,EhZQp3PTA3C,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"2","202204",,
221,"23011",hHFDDKwv5UN,Jbu4if6gtDp,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202111",,
222,"23011",hHFDDKwv5UN,AQsTt7jtKbt,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"1","202111",,
223,"23011",hHFDDKwv5UN,Jbu4if6gtDp,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202112",,
224,"23011",hHFDDKwv5UN,pR7VzBydoj3,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"24","202208",,
225,"23011",hHFDDKwv5UN,GSEmLUnrvzj,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"1","202206",,
226,"23011",hHFDDKwv5UN,pR7VzBydoj3,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"21","202201",,
227,"23011",hHFDDKwv5UN,Jbu4if6gtDp,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202204",,
228,"23011",hHFDDKwv5UN,yNCUlEYkmyA,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"60","202111",,
229,"23011",hHFDDKwv5UN,pR7VzBydoj3,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"28","202110",,
230,"23011",hHFDDKwv5UN,AQsTt7jtKbt,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"1","202110",,
231,"23011",hHFDDKwv5UN,wbJOu4h2SSz,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"3","202112",,
232,"23011",hHFDDKwv5UN,oOOnacUi9Jm,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202202",,
233,"23011",hHFDDKwv5UN,yNCUlEYkmyA,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"61","202112",,
234,"23011",hHFDDKwv5UN,pR7VzBydoj3,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"28","202207",,
235,"23011",hHFDDKwv5UN,EhZQp3PTA3C,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"5","202205",,
236,"23011",hHFDDKwv5UN,GSEmLUnrvzj,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"1","202205",,
237,"23011",hHFDDKwv5UN,wbJOu4h2SSz,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"3","202204",,
238,"23011",hHFDDKwv5UN,AQsTt7jtKbt,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"1","202202",,
239,"23011",hHFDDKwv5UN,yNCUlEYkmyA,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"58","202204",,
240,"23011",hHFDDKwv5UN,EhZQp3PTA3C,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"3","202206",,
241,"23011",hHFDDKwv5UN,wbJOu4h2SSz,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"4","202202",,
242,"23011",hHFDDKwv5UN,AQsTt7jtKbt,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"1","202204",,
243,"23011",hHFDDKwv5UN,GSEmLUnrvzj,"14223",Bahati Dispensary,"5",Bahati Ward,Nakuru North Sub County,Nakuru County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"1","202207",,
