id,organisationunitid,MOH_FacilityID,uid,mflcode,facility,level,ward,subcounty,county,MOH_IndicatorCode,inndicator,Value,Period,created_at,updated_at
92101,32344,orKDpItM56v,pR7VzBydoj3,13467,Agenga Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,180,202110,,
92395,32438,nNxsnNursRY,pR7VzBydoj3,13998,Otacho Dispensary,5,Central Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,67,202110,,
93060,34764,PkV1xXi0vse,pR7VzBydoj3,10750,Mother Elizabeth Mugunda Dispensary,5,Mugunda Ward,Kieni West Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,91,202110,,
95441,36261998,xlyp7x7YAGK,pR7VzBydoj3,20292,Kiomara Dispensary,5,Bokeira Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,7,202110,,
95567,23299,z1cwlRDg4i1,pR7VzBydoj3,13549,Esianyi Dispensary,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,64,202110,,
95588,23301,r8x9znndcXD,pR7VzBydoj3,16281,Getiesi Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1,202110,,
95606,23317,SWDBkgq9Eqe,pR7VzBydoj3,13791,Matongo Health Centre,5,Bokeira Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,50,202110,,
97213,32345,ZjLUO5whjGS,pR7VzBydoj3,13478,Aneko Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,74,202110,,
97291,32356,LPKh4nXw3jE,pR7VzBydoj3,16269,Kipingi Dispensary,5,Kanyasa Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,42,202110,,
97310,32358,WPhMyqa7tMP,pR7VzBydoj3,16270,Kombato Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,100,202110,,
97463,32380,mvhjOGeHZbK,pR7VzBydoj3,13919,Nyandago Koweru Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,117,202110,,
97509,32387,FIDsgV3ezn0,pR7VzBydoj3,13975,Olasi Dispensary,5,Kaler Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,256,202110,,
97653,32443,I2z6MT7pHrX,pR7VzBydoj3,14032,Ranen (SDA) Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,105,202110,,
97665,32464,Zb9vfEOPJLP,pR7VzBydoj3,13698,Kipkebe Health Centre,5,Mekenene Ward,Borabu Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,9,202110,,
97685,32478,QlLCgOvlXCv,pR7VzBydoj3,14049,Raitigo Dispensary,5,Esise Ward,Borabu Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,10,202110,,
98258,34913,d78UcfovIJh,pR7VzBydoj3,10517,Kenya Police College Dispensary,5,Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,4,202110,,
100657,23319,FNIEbT5nfml,pR7VzBydoj3,16982,Mongorisi Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,22,202110,,
100961,31651,z3iVrJLrSQo,pR7VzBydoj3,13504,Bogwendo Health Centre,5,Magombo Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,10,202110,,
102293,32354,Z7ruKy2DyTa,pR7VzBydoj3,13640,Kadem Tb & Leprosy Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,482,202110,,
102373,32362,YFSNlKvGVDj,pR7VzBydoj3,13741,Lwanda Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,205,202110,,
102389,32374,JdqOvfWtH49,pR7VzBydoj3,13844,Ndiwa Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,184,202110,,
102432,32382,RPdnWtp0vRd,pR7VzBydoj3,13959,Ochuna Dispensary,5,Kaler Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,27,202110,,
102488,32407,jSsqGE88rMQ,pR7VzBydoj3,14170,Wath Onger Health Center,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,263,202110,,
105541,23055,BB8Fv5gv7SE,pR7VzBydoj3,13628,Itibo Mission Health Centre,5,Itibo Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,38,202110,,
105555,23300,jneHRlhDshV,pR7VzBydoj3,13553,Family Saver Medical Clinic,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1,202110,,
106036,31668,Qua0FhXY1Ud,pR7VzBydoj3,13963,Ogango Dispensary,5,Manga Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,15,202110,,
106821,32318,KpXqE32Rm1d,pR7VzBydoj3,13713,Kombe Dispensary,5,Masaba Ward,Kuria West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,6,202110,,
106829,32327,IH4gWpzva9S,pR7VzBydoj3,13824,Motemorabu Dispensary,5,Nyanmosense/Komosoko Ward,Kuria West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,9,202110,,
106844,32333,fzoNOK6Nrqc,pR7VzBydoj3,13907,Nyamekongoroto Health Centre,5,Masaba Ward,Kuria West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,13,202110,,
107018,32418,ZBtoRProc6e,pR7VzBydoj3,13492,Awendo Sub County Hospital,5,Central Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,844,202110,,
107034,32437,DmDKo97EhtM,pR7VzBydoj3,13997,Osogo Dispensary,5,West Kanyamkago Ward,Uriri Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,198,202110,,
107092,32502,q1fSSC4w9pO,pR7VzBydoj3,16266,Nyagancha Dispensary,5,Gachuba Ward,Masaba North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,24,202110,,
107522,34864,JWSHmk8XVoB,pR7VzBydoj3,10249,Gichiche Health Centre,5,Chinga Ward,Nyeri South Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,76,202110,,
110610,23329,mIhBcu4mJnr,pR7VzBydoj3,16990,Nyansabakwa Health Centre,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,28,202110,,
110658,23337,k1Xa3QbdWWB,pR7VzBydoj3,14065,Samora Medical Centre,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,19,202110,,
111075,31663,YVbnjQr0hoD,pR7VzBydoj3,13924,Nyangena Sub County Hospital,5,Kamera Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,71,202110,,
111644,32400,JJHQ16uTrPX,pR7VzBydoj3,14103,St Camillus Mission Hospital,5,Kachien'g Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1009,202110,,
115523,36262042,cHCvPJmucz0,pR7VzBydoj3,20289,Nyabweri Dispensary,5,Bomwagamo Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,2,202110,,
120465,6517838,f6tOBNIJ0HW,pR7VzBydoj3,20684,Amaiga Dispensary,5,Kamera Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,16,202110,,
120708,23719,l8miWevqFuS,pR7VzBydoj3,13788,Matare SDA Dispensary,5,Ntimaru West Ward,Kuria East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1,202110,,
125737,23315,qQBZhGY6Zue,pR7VzBydoj3,13755,Magwagwa (SDA) Dispensary,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,9,202110,,
125768,23721,xt2lltkTLza,pR7VzBydoj3,13858,Ntimaru Sub County Hospital,5,Ntimaru West Ward,Kuria East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,45,202110,,
127205,32442,aCOEeeYEcsO,pR7VzBydoj3,14019,Rabondo Dispensary,5,West Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,76,202110,,
131961,32373,SPfT81d1gVx,pR7VzBydoj3,16273,Namba Kodero Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,114,202110,,
132010,32402,Oa3osQS1OkN,pR7VzBydoj3,14110,St Joseph Mission Hospital,5,Suna Central Ward,Suna East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1131,202110,,
132054,32417,dWATcMI6XJL,pR7VzBydoj3,17050,Angaga Dispensary,5,South Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,26,202110,,
132111,32433,pJP2SYBe0bB,pR7VzBydoj3,13900,Nyamasare Dispensary,5,North Kanyamkago Ward,Uriri Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,151,202110,,
136813,32357,syMX95GoW0g,pR7VzBydoj3,13706,Kituka Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,112,202110,,
136868,32359,MQcFGwW1QsE,pR7VzBydoj3,13718,Kopanga Dispensary (CHAK),5,Wasimbete Ward,Suna West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,86,202110,,
136939,32408,dW7oScLnDy2,pR7VzBydoj3,14173,Winjo Dispensary,5,Muhuru Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,46,202110,,
140499,2926074,JTPVtOaVuJl,pR7VzBydoj3,24801,Nyaiguta Dispensary,5,Gesima Ward,Masaba North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1,202110,,
141965,32425,FH1lPSOnK9z,pR7VzBydoj3,13729,Kwoyo Kodalo Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,163,202110,,
142628,34721,FA8zVLtGdHQ,pR7VzBydoj3,10355,Island Farms Dispensary,5,Kabaru Ward,Kieni East Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,25,202110,,
145855,23336,BxTg2VumIKb,pR7VzBydoj3,14053,Riongige Dispensary,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,28,202110,,
147047,32450,gMhjxJKU9mM,pR7VzBydoj3,14121,St Monica Rapogi Hospital,5,North Kanyamkago Ward,Uriri Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,751,202110,,
151858,32355,NRf14PUD9xc,pR7VzBydoj3,13656,Karungu Sub-County Hospital,5,Kachien'g Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,458,202110,,
151916,32376,ghUdW9zdUuu,pR7VzBydoj3,13865,Nyaburi Clinic,5,Ragana-oruba Ward,Suna West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1,202110,,
151943,32388,Uvv85m35TMs,pR7VzBydoj3,16277,Ondong Dispensary,5,Suna Central Ward,Suna East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,65,202110,,
155037,51886,kwrX6KJGFuA,pR7VzBydoj3,17576,St Joseph Brothers,5,Mweiga Ward,Kieni West Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,42,202110,,
155076,54400,Cm5Cyjgr17X,pR7VzBydoj3,17344,Kolwal Dispensary,5,South Kanyamkago Ward,Uriri Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,55,202110,,
156916,32349,LYR8fhhFOaQ,pR7VzBydoj3,16268,Diruma Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,33,202110,,
160025,54629,xYVh11058m8,pR7VzBydoj3,17728,Migori GK Prison Dispensary,5,Suna Central Ward,Suna East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,56,202110,,
160558,8280956,XlWkXi5IeMS,pR7VzBydoj3,20959,Gosebe Dispensary,5,Gokeharaka/Getambwega Ward,Kuria East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1,202110,,
160946,23715,NoZjHcIDHGW,pR7VzBydoj3,13663,Kegonga Sub County Hospital,5,Nyabasi East Ward,Kuria East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,49,202110,,
161210,31653,tJVeZDtaAeT,pR7VzBydoj3,13562,Gesure Health Centre (Manga),5,Manga Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,14,202110,,
162579,34902,S1eRslqZB2s,pR7VzBydoj3,10476,Karaba Health Centre (Nyeri South),5,Gikondi Ward,Mukurweini Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,48,202110,,
165236,250897,bgPs2UcHIcc,pR7VzBydoj3,18503,Tuungane Center (Awendo),5,South Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,13,202110,,
165851,23302,foKJoeEplXv,pR7VzBydoj3,13572,Gianchore Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,53,202110,,
165887,23330,sON080cYG4f,pR7VzBydoj3,13935,Nyansangio Dispensary,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,60,202110,,
319,23304,UXpnlt136Fm,pR7VzBydoj3,13577,Gisage Dispensary,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,4,202111,,
1365,32372,cLo2mMOlSkq,pR7VzBydoj3,13833,Muhuru Sub-County Hospital,5,Muhuru Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,401,202111,,
1388,32431,B8Y8xuk4MFf,pR7VzBydoj3,17052,Ng'ong'a Dispensary,5,South Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,72,202111,,
1426,32480,CpuiGl9YqW6,pR7VzBydoj3,14100,Sotik Highlands Dispensary,5,Mekenene Ward,Borabu Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,17,202111,,
1484,32499,Kp2Kfseofdd,pR7VzBydoj3,13678,Masaba District Hospital,5,Rigoma Ward,Masaba North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,409,202111,,
4086,411227,H8zbf1TS3qy,pR7VzBydoj3,19928,Got Kachola Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,67,202111,,
4157,411733,WwYfrsmafhY,pR7VzBydoj3,19930,LVCT DICE Clinic Muhuru,5,Muhuru Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,164,202111,,
4367,1524674,CriwA8mhWOo,pR7VzBydoj3,20134,Kochola Dispensary,5,East Kamagambo Ward,Rongo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,20,202111,,
4441,2378868,B6t2Uc0FqSP,pR7VzBydoj3,20141,Kenyenya Health Centre (Nyamira),5,Bonyamatuta Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,10,202111,,
5347,23314,Hl0KZfBiE39,pR7VzBydoj3,16989,Kiang'inda Health Centre,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,13,202111,,
9055,367591,zrSaMWQz90i,pR7VzBydoj3,18897,LVCT Dice Clinic Migori,5,Suna Central Ward,Suna East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,54,202111,,
9359,446228,mQbyKWUNKMs,pR7VzBydoj3,20051,Oasis Doctors Plaza Medical Centre (Migori),5,Ragana-oruba Ward,Suna West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,23,202111,,
11111,32369,dOTpdQwrYeN,pR7VzBydoj3,13805,Migori County Referral Hospital,5,Suna Central Ward,Suna East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1558,202111,,
11209,32458,aqfZGfHVbn2,pR7VzBydoj3,13626,Isoge Health Centre,5,Esise Ward,Borabu Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,9,202111,,
11257,32463,PKjDudRnOeJ,pR7VzBydoj3,13695,Kineni Dispensary,5,Esise Ward,Borabu Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,40,202111,,
11282,32467,c3Sw12ouZgJ,pR7VzBydoj3,13794,Matutu Dispensary,5,Nyansiongo Ward,Borabu Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,3,202111,,
11751,34758,gQOARcEQVeO,pR7VzBydoj3,10700,Mary Immaculate Hospital (Nyeri North),5,Mweiga Ward,Kieni West Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,98,202111,,
14739,2132286,dwsqnJOgFCH,pR7VzBydoj3,20019,Isbania Prevention Centre,5,Isibania Ward,Kuria West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,37,202111,,
15197,23053,wvzZZaYO0Fm,pR7VzBydoj3,13543,Embonga Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,25,202111,,
15241,23311,wVKkAhozU17,pR7VzBydoj3,16280,Kenyerere Health Centre (Nyamira),5,Bonyamatuta Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,34,202111,,
15296,23324,o8IOlvEXsMe,pR7VzBydoj3,13894,Nyamaiya Health Centre,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,153,202111,,
16192,32313,cdSguOsrorH,pR7VzBydoj3,13619,Iraha Dispensary,5,Nyanmosense/Komosoko Ward,Kuria West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,9,202111,,
16347,32473,sAf3Y4aI3zy,pR7VzBydoj3,13922,Nyandoche Ibere Dispensary,5,Nyansiongo Ward,Borabu Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,9,202111,,
20268,23307,nQpfownNCBk,pR7VzBydoj3,13614,Igena-Itambe Dispensary,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,13,202111,,
20334,23316,fgKTzsc9pph,pR7VzBydoj3,13756,Magwagwa Health Centre,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,27,202111,,
20368,23712,fb6IuqPC7fr,pR7VzBydoj3,13597,Gwitembe Health Centre,5,Ntimaru West Ward,Kuria East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,20,202111,,
21190,32307,OQUMus9IsA1,pR7VzBydoj3,13517,Bugumbe Health Centre,5,Tagare Ward,Kuria West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,90,202111,,
21272,32429,leXuCmyYwWX,pR7VzBydoj3,13850,Ngere Health Centre,5,East Kamagambo Ward,Rongo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,143,202111,,
24415,163557,XXfTejSDscY,pR7VzBydoj3,18446,Nyanturago Health Centre (Nyamira),5,Bosamaro Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,10,202111,,
24492,337050,tAKPrTA5jzk,pR7VzBydoj3,19929,LVCT DICE Clinic Karungu,5,Kachien'g Ward,Nyatike Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,131,202111,,
26114,32351,G44EhGVs2FX,pR7VzBydoj3,13582,God Jope Dispensary,5,God Jope Ward,Suna East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,104,202111,,
26168,32390,G4FemD36hGF,pR7VzBydoj3,13996,Osingo Dispensary,5,God Jope Ward,Suna East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,100,202111,,
26262,32471,eEVi7Ji3nke,pR7VzBydoj3,13836,Mwongori Dispensary,5,Mekenene Ward,Borabu Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,28,202111,,
26736,34997,SuTFIa79qA7,pR7VzBydoj3,10924,Outspan Hospital,5,Kamakwa/Mukaro Ward,Nyeri Central Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,129,202111,,
29110,54393,UlOy160zonh,pR7VzBydoj3,17342,Midida Dispensary,5,West Kanyamkago Ward,Uriri Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,91,202111,,
29256,55545,W3TSKRwkyvs,pR7VzBydoj3,17345,Ndege Oriedo Dispensary,5,East Kamagambo Ward,Rongo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,12,202111,,
30019,51490591,ZxtXqRoon59,pR7VzBydoj3,23198,Kianungu Dispensary,5,Magombo Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,4,202111,,
30272,23303,RsiWBZOvwow,pR7VzBydoj3,13574,Gietai (AIC) Dispensary,5,Itibo Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,30,202111,,
30353,23308,kTrvZAjAcnU,pR7VzBydoj3,13617,Ikonge Dispensary,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,41,202111,,
30991,32329,EZfZFVztjgt,pR7VzBydoj3,13851,Ngisiru Dispensary,5,Tagare Ward,Kuria West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,1,202111,,
31008,32339,nnQCgclxCj6,pR7VzBydoj3,14144,Taranganya Dispensary,5,Bukira East Ward,Kuria West Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,11,202111,,
31081,32340,LFBf0WwBzaX,pR7VzBydoj3,14149,Tisinye Health Centre,5,Gokeharaka/Getambwega Ward,Kuria East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,29,202111,,
31151,32368,q3Hiw70svzH,pR7VzBydoj3,13804,Midoti Dispensary,5,Suna Central Ward,Suna East Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,100,202111,,
31292,32424,aWpElDmioIw,pR7VzBydoj3,13724,Kuja Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,83,202111,,
31642,35041,PjOTQQUb94v,pR7VzBydoj3,11161,Wamagana Health Centre,5,Wamagana Ward,Tetu Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,115,202111,,
35376,23325,HjL1sFQUDS0,pR7VzBydoj3,13911,Nyamira Adventist Health Centre,5,Township Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,48,202111,,
35491,23341,tU8NI8ktS8x,pR7VzBydoj3,14146,Tinga Health Centre,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,127,202111,,
35644,31658,FcIvchcbwUH,pR7VzBydoj3,17134,Magombo Community Dispensary,5,Magombo Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,7,202111,,
35660,31662,iYpP2OYAWcL,pR7VzBydoj3,13905,Nyambaria Geke Dispensary,5,Magombo Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,13,202111,,
36126,32497,zwIF2bQgFlO,pR7VzBydoj3,13746,Machururiati Dispensary,5,Gesima Ward,Masaba North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,23,202111,,
36187,32506,SlWsYkPHSxs,pR7VzBydoj3,13917,Nyanchonori Dispensary,5,Rigoma Ward,Masaba North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,50,202111,,
36721,34996,AoO1uzcsLs0,pR7VzBydoj3,10922,Othaya Sub County Hospital,5,Iria-ini Ward,Nyeri South Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,401,202111,,
39326,81438,xziIZlvxiIS,pR7VzBydoj3,18013,Ruguru Health Centre,5,Ruguru Ward,Mathira West Sub County,Nyeri County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,7,202111,,
39836,6479720,jQdsHCYoJ03,pR7VzBydoj3,20294,Kiamanyomba dispensary,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,3,202111,,
40199,22692,mZ5dBUXvXqh,pR7VzBydoj3,13514,Bosiango Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,35,202111,,
40676,31672,XKVPZ47BC5b,pR7VzBydoj3,14151,Tombe Health Centre,5,Manga Ward,Manga Sub County,Nyamira County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,69,202111,,
